12:38:20.480 ->  SD OK
12:38:20.529 ->  BREAK STOP
12:38:20.767 ->  Controller Err
12:39:10.013 ->  SD OK
12:39:10.030 ->  BREAK STOP
12:39:10.269 ->  Controller Err
12:39:36.574 ->  SD OK
12:39:36.592 ->  BREAK STOP
12:39:36.828 ->  Controller Set
12:39:38.574 ->  START
12:39:38.763 ->  Speed:0.00 km/hr 
12:40:37.791 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:37.884 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:37.967 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:38.058 ->  Battery :12.47 V
12:40:38.084 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:38.222 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:38.317 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:38.461 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:38.554 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:38.577 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:38.670 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:38.692 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:38.784 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:38.807 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:39.050 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:39.072 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:39.166 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:39.249 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:39.340 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:39.362 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:39.453 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:39.476 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:39.568 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:39.709 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:39.802 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:39.885 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:39.977 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:40.00 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:40.091 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:40.174 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:40.267 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:40.293 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:40.501 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:40.584 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:40.675 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:40.697 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:40.789 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:40.872 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:40.966 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:40.991 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:41.083 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:41.106 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:41.134 ->  Battery :12.25 V
12:40:41.339 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:41.422 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:41.514 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:41.658 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:41.749 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:41.855 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:42.064 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:42.147 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:42.240 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:42.262 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:42.353 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:42.436 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:42.528 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:42.611 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:42.823 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:42.906 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:42.998 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:43.022 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:43.115 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:43.198 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:43.229 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:40:43.312 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:43.406 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:43.545 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:43.638 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:43.782 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:43.874 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:44.017 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:44.110 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:44.133 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:44.221 ->  Battery :12.24 V
12:40:44.249 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:44.389 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:44.483 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:44.566 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:44.598 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:40:44.624 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:44.716 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:44.799 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:44.891 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:44.916 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:45.125 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:45.208 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:45.301 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:45.324 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:45.416 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:45.438 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:45.533 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:45.679 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:45.887 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:45.970 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:46.061 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:46.144 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:46.237 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:46.260 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:46.351 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:46.434 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:46.646 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:46.729 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:46.821 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:46.904 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:46.996 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:47.079 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:47.170 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:47.192 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:47.284 ->  Battery :12.27 V
12:40:47.309 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:47.447 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:47.540 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:47.683 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:47.775 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:47.918 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:47.950 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:40:47.977 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:48.189 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:48.211 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:48.304 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:48.326 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:48.418 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:48.441 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:48.532 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:48.615 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:48.707 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:48.733 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:48.939 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:49.022 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:49.138 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:49.161 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:49.254 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:49.337 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:49.431 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:49.456 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:49.664 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:49.747 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:49.840 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:49.862 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:49.953 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:50.036 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:50.127 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:50.210 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:50.304 ->  Battery :12.28 V
12:40:50.330 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:50.468 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:50.561 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:50.644 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:50.737 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:50.819 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:50.911 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:50.938 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:51.029 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:51.291 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:51.382 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:51.404 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:51.497 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:51.580 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:51.671 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:51.693 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:51.787 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:51.810 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:52.020 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:52.103 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:52.194 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:52.216 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:52.309 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:52.392 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:52.489 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:52.511 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:52.720 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:52.743 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:52.834 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:52.856 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:52.948 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:52.971 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:53.062 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:53.148 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:53.239 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:53.262 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:53.356 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:53.376 ->  Battery :12.47 V
12:40:53.401 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:53.610 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:53.693 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:53.783 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:53.809 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:53.901 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:53.923 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:54.015 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:54.038 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:54.130 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:54.270 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:54.361 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:54.387 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:54.478 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:54.561 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:54.653 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:54.736 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:54.827 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:55.028 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:55.119 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:55.141 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:55.182 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:40:55.265 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:55.357 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:55.440 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:55.531 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:55.553 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:55.645 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:55.794 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:55.906 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:56.049 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:56.140 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:56.344 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:56.375 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:40:56.456 ->  Battery :12.28 V
12:40:56.780 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:56.873 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:56.956 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:57.051 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:57.312 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:57.343 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:40:57.426 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:57.517 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:57.600 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:57.694 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:57.716 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:57.807 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:57.893 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:58.101 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:58.244 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:58.340 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:58.362 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:58.453 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:58.476 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:58.567 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:58.592 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:58.683 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:58.943 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:59.034 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:59.117 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:59.208 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:59.291 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:59.383 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:59.466 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:59.498 ->  Battery :12.27 V
12:40:59.702 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:59.724 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:59.816 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:59.899 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:59.990 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:60.013 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:60.104 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:60.247 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:60.453 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:60.657 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:60.748 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:60.831 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:60.923 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:60.946 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:61.154 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:61.297 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:61.392 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:61.475 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:61.565 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:61.648 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:61.740 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:61.763 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:61.971 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:62.054 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:62.149 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:62.172 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:62.212 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:40:62.256 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:62.297 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:40:62.340 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:62.432 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:62.454 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:62.545 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:62.569 ->  Battery :12.30 V
12:40:62.773 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:62.866 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:63.009 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:63.100 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:63.183 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:63.275 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:63.537 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:63.628 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:63.657 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:63.748 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:63.770 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:63.885 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:63.968 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:64.059 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:64.258 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:64.350 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:64.496 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:64.588 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:64.732 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:64.823 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:64.963 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:65.056 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:65.139 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:65.230 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:65.252 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:65.347 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:65.490 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:65.581 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:65.603 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:65.633 ->  Battery :12.50 V
12:40:65.834 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:65.857 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:65.948 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:65.971 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:66.066 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:66.149 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:66.241 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:66.562 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:66.654 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:66.798 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:66.888 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:66.911 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:67.006 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:67.089 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:67.298 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:67.441 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:67.473 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:40:67.677 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:67.768 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:67.789 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:67.881 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:68.084 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:68.175 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:68.258 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:68.350 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:68.433 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:68.526 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:68.609 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:68.700 ->  Battery :12.46 V
12:40:68.725 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:68.927 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
